	LYL1	LYL2	LYL3	LYL4	LYL5	LYL6
ASV998	0.000157282	0	0	0	0	0
ASV9294	0	0	0	0	0	0
ASV8788	0	0	0	0	0	0
ASV4889	0	0	0	0	0	0
ASV9296	0	0	0	0	0	0
ASV7542	0	0	0	0	0	0
ASV965	0.000117962	0	0	0	0	0
ASV2483	0	0.000393205	0	0	0	0
ASV2697	0	0.000157282	0.000235923	0	0	0
ASV7546	0	0	0	0	0	0
ASV3509	0	0	0.000275244	0	0	0.000117962
ASV8790	0	0	0	0	0	0
ASV9293	0	0	0	0	0	0
ASV2490	0	0.000235923	0	0	0	0
ASV4183	0	0	0.000275244	0	0	0
ASV5630	0	0	0	0	0.000432526	0
ASV3425	0	0	0.000235923	0	0	0.000157282
ASV2703	0	7.86E-05	0	0	0	0
ASV2487	0	0.000432526	0	0	0	0
ASV8092	0	0	0	0	0	0
ASV1375	3.93E-05	0	0	0	0	0
ASV3297	0	0	0	0	0	0.000471846
ASV6428	0	0	0	0	0	0
ASV1586	3.93E-05	0	0	0	0.000117962	0
ASV3547	0	0	0.000117962	0	0	0.000157282
ASV973	7.86E-05	0	0	0	0	0
ASV8783	0	0	0	0	0	0
ASV1003	0.000117962	0	0	0	0	0
ASV1621	7.86E-05	0	0	0	0	0
ASV3289	0	0	0	0	0	0.000432526
ASV2501	0	0.000353885	0	0	0	0
ASV2774	0	0.000117962	0	0	0	0
ASV7551	0	0	0	0	0	0
ASV4897	0	0	0	0	0	0
ASV7554	0	0	0	0	0	0
ASV5638	0	0	0	0	0.000353885	0
ASV3305	0	0	0	0	0	0.000353885
ASV8098	0	0	0	0	0	0
ASV7559	0	0	0	0	0	0
ASV8795	0	0	0	0	0	0
ASV4156	0	0	0.000275244	0	0	0
ASV3351	0	0	0	0	0	0.000196603
ASV7002	0	0	0	0.000275244	0	0
ASV4160	0	0	0.000353885	0	0	0
ASV6431	0	0	0	0	0	0
ASV1034	0.000157282	0	0	0	0	0
ASV7553	0	0	0	0	0	0
ASV6437	0	0	0	0	0	0
ASV7550	0	0	0	0	0	0
ASV6999	0	0	0	0.000353885	0	0
ASV4893	0	0	0	0	0	0
ASV2505	0	0.000275244	0	0	0	0
ASV1239	3.93E-05	0	0	0	0	0
ASV7003	0	0	0	0.000314564	0	0
ASV2506	0	0.000353885	0	0	0	0
ASV7560	0	0	0	0	0	0
ASV3395	0	0	0	0	0.000157282	0.000275244
ASV5976	0	0	0	0	0.000117962	0
ASV3313	0	0	0	0	0	0.000314564
ASV1782	0	0	0	0	0	0.000157282
ASV9081	0	0	0	0	0	0
ASV1134	0.000117962	0	0	7.86E-05	0	0
ASV1363	0.000117962	0.000196603	0	0	0	0
ASV5640	0	0	0	0	0.000393205	0
ASV6433	0	0	0	0	0	0
ASV3309	0	0	0	0	0	0.000393205
ASV1011	0.000196603	0	0	0	0	0
ASV7177	0	0	0	0.000157282	0	0
ASV3312	0	0	0	0	0	0.000393205
ASV9299	0	0	0	0	0	0
ASV8099	0	0	0	0	0	0
ASV1116	0.000157282	0	0	0	7.86E-05	0
ASV1536	7.86E-05	0	0	0	0	7.86E-05
ASV1518	0	0	0	0	0.000235923	0
ASV2591	0	0.000275244	0	0	7.86E-05	0
ASV7555	0	0	0	0	0	0
ASV7001	0	0	0	0.000393205	0	0
ASV3314	0	0	0	0	0	0.000393205
ASV4895	0	0	0	0	0	0
ASV1028	0.000117962	0	0	0	0	0
ASV6435	0	0	0	0	0	0
ASV1452	3.93E-05	0	3.93E-05	0	0	0
ASV8796	0	0	0	0	0	0
ASV6436	0	0	0	0	0	0
ASV2500	0	0.000393205	0	0	0	0
ASV3307	0	0	0	0	0	0.000432526
ASV1240	0	0	0	0	0	0
ASV1022	0.000117962	0	0	0	0	0
ASV8097	0	0	0	0	0	0
ASV1053	0.000196603	0	0	0	0	0
ASV8096	0	0	0	0	0	0
ASV1598	0.000117962	0	0	0.000157282	0	0
ASV3311	0	0	0	0	0	0.000353885
ASV4163	0	0	0.000432526	0	0	0
ASV8791	0	0	0	0	0	0
ASV1557	7.86E-05	0	0.000157282	0	0	0
ASV1173	7.86E-05	0	0	0	0	0.000117962
ASV4312	0	0	0.000196603	0	0	0
ASV9298	0	0	0	0	0	0
ASV7558	0	0	0	0	0	0
ASV8100	0	0	0	0	0	0
ASV4157	0	0	0.000393205	0	0	0
ASV8101	0	0	0	0	0	0
ASV4161	0	0	0.000314564	0	0	0
ASV2499	0	0.000432526	0	0	0	0
ASV4901	0	0	0	0	0	0
ASV3348	0	0	0	0	0	0.000235923
ASV5634	0	0	0	0	0.000393205	0
ASV1027	0.000196603	0	0	0	0	0
ASV4900	0	0	0	0	0	0
ASV6434	0	0	0	0	0	0
ASV6998	0	0	0	0.000314564	0	0
ASV3310	0	0	0	0	0	0.000393205
ASV4894	0	0	0	0	0	0
ASV4154	0	0	0.000353885	0	0	0
ASV8792	0	0	0	0	0	0
ASV8794	0	0	0	0	0	0
ASV5636	0	0	0	0	0.000393205	0
ASV1249	7.86E-05	0	0	0	0	0
ASV4164	0	0	0.000353885	0	0	0
ASV7557	0	0	0	0	0	0
ASV1045	7.86E-05	0	0	0	0	0
ASV2650	0	0.000196603	0	0	0	0
ASV5690	0	0	0	0	0.000235923	0
ASV8797	0	0	0	0	0	0
ASV3300	0	0	0	0	0	0.000432526
ASV6124	0	0	0	0	3.93E-05	0
ASV6532	0	0	0	0	0	0
ASV1064	7.86E-05	0	0	0	0	0
ASV8901	0	0	0	0	0	0
ASV7573	0	0	0	0	0	0
ASV8806	0	0	0	0	0	0
ASV3320	0	0	0	0	0	0.000314564
ASV1077	0.000157282	0	0	0	0	0
ASV1105	0.000117962	0	0	0	0	0
ASV7015	0	0	0	0.000275244	0	0
ASV8108	0	0	0	0	0	0
ASV4177	0	0	0.000353885	0	0	0
ASV3324	0	0	0	0	0	0.000353885
ASV8803	0	0	0	0	0	0
ASV5649	0	0	0	0	0.000314564	0
ASV4913	0	0	0	0	0	0
ASV5747	0	0	0	0	0.000196603	0
ASV5645	0	0	0	0	0.000314564	0
ASV5029	0	0	0	0	0	0
ASV2715	0	0.000117962	0	0.000157282	0	0
ASV3321	0	0	0	0	0	0.000275244
ASV5643	0	0	0	0	0.000275244	0
ASV3511	0	0	0.000196603	0	0	0.000157282
ASV2738	0	7.86E-05	0	0.000117962	0	0
ASV1090	7.86E-05	0	0	0	0	0
ASV9300	0	0	0	0	0	0
ASV7653	0	0	0	0	0	0
ASV8151	0	0	0	0	0	0
ASV1062	7.86E-05	0	0	0	0	0
ASV7010	0	0	0	0.000393205	0	0
ASV8109	0	0	0	0	0	0
ASV3325	0	0	0	0	0	0.000393205
ASV6486	0	0	0	7.86E-05	0	0
ASV7193	0	0	0	0.000117962	0	0
ASV7568	0	0	0	0	0	0
ASV5647	0	0	0	0	0.000275244	0
ASV5104	0	0	0	7.86E-05	0.000117962	0
ASV1075	0.000157282	0	0	0	0	0
ASV1646	0.000117962	0	0	7.86E-05	0	0
ASV1086	0.000117962	0	0	0	0	0
ASV7009	0	0	0	0.000393205	0	0
ASV7006	0	0	0	0.000314564	0	0
ASV9302	0	0	0	0	0	0
ASV8808	0	0	0	0	0	0
ASV2511	0	0.000393205	0	0	0	0
ASV2516	0	0.000314564	0	0	0	0
ASV8107	0	0	0	0	0	0
ASV6441	0	0	0	0	0	0
ASV1529	0.000117962	0	0	0	0	0.000196603
ASV9304	0	0	0	0	0	0
ASV8104	0	0	0	0	0	0
ASV7647	0	0	0	0	0	0
ASV1729	7.86E-05	0.000196603	0	0	0	0
ASV7575	0	0	0	0	0	0
ASV7566	0	0	0	0	0	0
ASV4963	0	0	0	0	0	0
ASV4257	0	0	0.000196603	0	0	0
ASV5067	0	0	0	0	0	0
ASV4910	0	0	0	0	0	0
ASV4179	0	0	0.000353885	0	0	0
ASV4169	0	0	0.000353885	0	0	0
ASV1092	0.000196603	0	0	0	0	0
ASV7572	0	0	0	0	0	0
ASV4919	0	0	0	0	0	0
ASV1574	7.86E-05	0	0	0	0	0.000196603
ASV2523	0	0.000314564	0	0	0	0
ASV3677	0	0	0	0	0	0.000117962
ASV4178	0	0	0.000275244	0	0	0
ASV1276	0.000117962	0	0	0	0	7.86E-05
ASV8102	0	0	0	0	0	0
ASV9303	0	0	0	0	0	0
ASV9301	0	0	0	0	0	0
ASV1103	7.86E-05	0	0	0	0	0
ASV1059	0.000117962	0	0	0	0	0
ASV8805	0	0	0	0	0	0
ASV3331	0	0	0	0	0	0.000353885
ASV1089	0.000275244	0	0	0	0	0
ASV4167	0	0	0.000314564	0	0	0
ASV1634	7.86E-05	0	0	0.000157282	0	0
ASV3316	0	0	0	0	0	0.000353885
ASV4918	0	0	0	0	0	0
ASV5828	0	0	0	0	0.000117962	0
ASV2131	3.93E-05	0	0	0	0	0.000117962
ASV2556	0	0.000235923	0	0	0	0
ASV3326	0	0	0	0	0	0.000393205
ASV4168	0	0	0.000353885	0	0	0
ASV8111	0	0	0	0	0	0
ASV1069	0.000157282	0	0	0	0	0
ASV7008	0	0	0	0.000353885	0	0
ASV3322	0	0	0	0	0	0.000314564
ASV1104	0.000117962	0	0	0	0	0
ASV9307	0	0	0	0	0	0
ASV8807	0	0	0	0	0	0
ASV7012	0	0	0	0.000314564	0	0
ASV2521	0	0.000275244	0	0	0	0
ASV7567	0	0	0	0	0	0
ASV4176	0	0	0.000353885	0	0	0
ASV8110	0	0	0	0	0	0
ASV1199	7.86E-05	0	0	0	0	0
ASV7571	0	0	0	0	0	0
ASV4914	0	0	0	0	0	0
ASV2522	0	0.000235923	0	0	0	0
ASV8804	0	0	0	0	0	0
ASV3317	0	0	0	0	0	0.000353885
ASV1109	0.000117962	0	0	0	0	0
ASV7013	0	0	0	0.000196603	0	0
ASV6442	0	0	0	0	0	0
ASV1108	0.000117962	0	0	0	0	0
ASV3327	0	0	0	0	0	0.000353885
ASV7011	0	0	0	0.000393205	0	0
ASV4906	0	0	0	0	0	0
ASV7005	0	0	0	0.000235923	0	0
ASV4907	0	0	0	0	0	0
ASV8802	0	0	0	0	0	0
ASV3627	0	0	0	0	0	0.000157282
ASV1088	0.000117962	0	0	0	0	0
ASV4908	0	0	0	0	0	0
ASV1072	7.86E-05	0	0	0	0	0
ASV2137	3.93E-05	0.000117962	7.86E-05	0	0	0
ASV5646	0	0	0	0	0.000314564	0
ASV7610	0	0	0	0	0	0
ASV1259	3.93E-05	0	0	0	0	0.000117962
ASV3323	0	0	0	0	0	0.000275244
ASV6445	0	0	0	0	0	0
ASV5658	0	0	0	0	0.000314564	0
ASV2701	0	0.000196603	0	0	0	0
ASV4191	0	0	0.000196603	0	0	0
ASV4189	0	0	0.000353885	0	0	0
ASV1132	3.93E-05	0	0	0	0	0
ASV5661	0	0	0	0	0.000275244	0
ASV8809	0	0	0	0	0	0
ASV3346	0	0	0	0	0	0.000314564
ASV1155	0.000157282	0	0	0	0	0
ASV6446	0	0	0	0	0	0
ASV9316	0	0	0	0	0	0
ASV7585	0	0	0	0	0	0
ASV1121	7.86E-05	0	0	0	0	0
ASV4930	0	0	0	0	0	0
ASV3446	0	0	0	0	0	0.000157282
ASV3337	0	0	0	0	0	0.000353885
ASV7580	0	0	0	0	0	0
ASV2540	0	0.000275244	0	0	0	0
ASV5659	0	0	0	0	0.000235923	0
ASV1481	7.86E-05	0	0	0	0	0
ASV1163	0.000117962	0	0	0	0	0
ASV1156	3.93E-05	0	0	0	0	0
ASV2538	0	0.000275244	0	0	0	0
ASV6493	0	0	0	0	0	0
ASV4197	0	0	0.000235923	0	0	0
ASV8120	0	0	0	0	0	0
ASV1161	7.86E-05	0	0	0	0	0
ASV8114	0	0	0	0	0	0
ASV7583	0	0	0	0	0	0
ASV7022	0	0	0	0.000314564	0	0
ASV8286	0	0	0	0	0	0
ASV8115	0	0	0	0	0	0
ASV1143	0.000117962	0	0	0	0	0
ASV1840	3.93E-05	0	0	0	3.93E-05	7.86E-05
ASV4928	0	0	0	0	0	0
ASV2535	0	0.000157282	0	0	0	0
ASV9311	0	0	0	0	0	0
ASV1253	7.86E-05	7.86E-05	0	0	0	0
ASV8813	0	0	0	0	0	0
ASV1138	0.000117962	0	0	0	0	0
ASV6448	0	0	0	0	0	0
ASV4261	0	0	0.000196603	0	0	0
ASV4195	0	0	0.000196603	0	0	0
ASV4931	0	0	0	0	0	0
ASV4933	0	0	0	0	0	0
ASV2529	0	0.000235923	0	0	0	0
ASV7576	0	0	0	0	0	0
ASV8820	0	0	0	0	0	0
ASV1620	3.93E-05	0	0	0	0	0
ASV3335	0	0	0	0	0	0.000314564
ASV1162	0.000117962	0	0	0	0	0
ASV3341	0	0	0	0	0	0.000275244
ASV5017	0	0	0	0	0	0
ASV8119	0	0	0	0	0	0
ASV7021	0	0	0	0.000353885	0	0
ASV7019	0	0	0	0.000314564	0	0
ASV5656	0	0	0	0	0.000196603	0
ASV3336	0	0	0	0	0	0.000235923
ASV4511	0	0	0.000117962	0	0	0
ASV8812	0	0	0	0	0	0
ASV4253	0	0	0.000235923	0	0	0
ASV1286	3.93E-05	0	0	0	7.86E-05	0
ASV3859	0	0	0	0	0	7.86E-05
ASV6457	0	0	0	0	0	0
ASV5662	0	0	0	0	0.000196603	0
ASV6451	0	0	0	0	0	0
ASV9318	0	0	0	0	0	0
ASV5663	0	0	0	0	0.000314564	0
ASV9317	0	0	0	0	0	0
ASV6869	0	0	0	0.000196603	0	0
ASV3870	0	0	0.000196603	0	0	7.86E-05
ASV1374	7.86E-05	0	0	0	0	0.000117962
ASV4198	0	0	0.000275244	0	0	0
ASV6454	0	0	0	0	0	0
ASV5478	0	0	0	0	0	0
ASV2537	0	0.000314564	0	0	0	0
ASV9315	0	0	0	0	0	0
ASV5667	0	0	0	0	0.000314564	0
ASV1129	0.000117962	0	0	0	0	0
ASV4921	0	0	0	0	0	0
ASV2544	0	0.000275244	0	0	0	0
ASV5205	0	0	0	0.000196603	0	0
ASV2934	0	0.000117962	0	0	0.000235923	0
ASV8819	0	0	0	0	0	0
ASV7026	0	0	0	0.000353885	0	0
ASV8117	0	0	0	0	0	0
ASV3340	0	0	0	0	0	0.000353885
ASV8816	0	0	0	0	0	0
ASV2533	0	0.000353885	0	0	0	0
ASV4479	0	0	7.86E-05	0.000196603	0	0
ASV6456	0	0	0	0	0	0
ASV1805	0	0	0	0	0	0
ASV1152	7.86E-05	0	0	0	0	0
ASV1722	0.000117962	0	0	0	0	0
ASV8811	0	0	0	0	0	0
ASV4284	0	0	0.000157282	0	0	0
ASV3345	0	0	0	0	0	0.000275244
ASV2725	0	0.000157282	0	0	0	0
ASV4387	0	0	3.93E-05	0	0	0
ASV1948	0.000117962	0	7.86E-05	0	0	0
ASV3434	0	0	0	0.000117962	0	0.000235923
ASV9312	0	0	0	0	0	0
ASV7025	0	0	0	0.000275244	0	0
ASV7587	0	0	0	0	0	0
ASV6459	0	0	0	0	0	0
ASV9313	0	0	0	0	0	0
ASV4196	0	0	0.000235923	0	0	0
ASV7581	0	0	0	0	0	0
ASV1164	0.000117962	0	0	0	0	0
ASV3343	0	0	0	0	0	0.000235923
ASV9314	0	0	0	0	0	0
ASV1133	0.000117962	0	0	0	0	0
ASV3638	0	0	0	0	0	0.000117962
ASV7582	0	0	0	0	0	0
ASV2541	0	0.000275244	0	0	0	0
ASV5779	0	0	0	0.000157282	0.000157282	0
ASV7020	0	0	0	0.000314564	0	0
ASV7027	0	0	0	0.000275244	0	0
ASV7577	0	0	0	0	0	0
ASV4922	0	0	0	0	0	0
ASV4926	0	0	0	0	0	0
ASV9308	0	0	0	0	0	0
ASV1157	0.000196603	0	0	0	0	0
ASV3342	0	0	0	0	0	0.000353885
ASV7601	0	0	0	0	0	0
ASV1545	7.86E-05	0	0	0	0	0
ASV7603	0	0	0	0	0	0
ASV6466	0	0	0	0	0	0
ASV1838	3.93E-05	0	0	0	3.93E-05	0
ASV4940	0	0	0	0	0	0
ASV7590	0	0	0	0	0	0
ASV5035	0	0	0	0.000117962	0	0
ASV8124	0	0	0	0	0	0
ASV4070	0	0	0	0	0	3.93E-05
ASV5480	0	0	0	0	0	0
ASV5678	0	0	0	0	0.000235923	0
ASV2566	0	0.000275244	0	0	0	0
ASV7042	0	0	0	0.000235923	0	0
ASV4212	0	0	0.000275244	0	0	0
ASV7606	0	0	0	0	0	0
ASV7598	0	0	0	0	0	0
ASV7604	0	0	0	0	0	0
ASV4938	0	0	0	0	0	0
ASV3370	0	0	0	0	0	0.000235923
ASV9240	0	0	0	0	0	0
ASV6478	0	0	0	0	0	0
ASV6467	0	0	0	0	0	0
ASV4213	0	0	0.000235923	0	0	0
ASV9339	0	0	0	0	0	0
ASV1186	0.000117962	0	0	0	0	0
ASV8829	0	0	0	0	0	0
ASV6573	0	0	0	7.86E-05	0	0
ASV8833	0	0	0	0	0	0
ASV4217	0	0	0.000196603	0	0	0
ASV2552	0	0.000275244	0	0	0	0
ASV1188	0.000196603	0	0	0	0	0
ASV6583	0	0	0	0	0	0
ASV5677	0	0	0	0	0.000275244	0
ASV7038	0	0	0	0.000196603	0	0
ASV9340	0	0	0	0	0	0
ASV1204	0.000117962	0	0	0	0	0
ASV1223	7.86E-05	0	0	0	0	0
ASV9342	0	0	0	0	0	0
ASV1212	7.86E-05	0	0	0	0	0
ASV7037	0	0	0	0.000235923	0	0
ASV6477	0	0	0	0	0	0
ASV3358	0	0	0	0	0	0.000235923
ASV8121	0	0	0	0	0	0
ASV2560	0	0.000235923	0	0	0	0
ASV6464	0	0	0	0	0	0
ASV5909	0	0	0	0	0.000117962	0
ASV8826	0	0	0	0	0	0
ASV1237	0.000157282	0	0	0	0	0
ASV1202	3.93E-05	0	0	0	0	0
ASV8832	0	0	0	0	0	0
ASV1775	0.000117962	0	0	0	0	0
ASV7040	0	0	0	0.000275244	0	0
ASV1203	0.000196603	0	0	0	0	0
ASV1195	3.93E-05	0	0	0	0	0
ASV8827	0	0	0	0	0	0
ASV4303	0	0	0.000117962	0	0.000117962	0
ASV8821	0	0	0	0	0	0
ASV5685	0	0	0	0	0.000314564	0
ASV7036	0	0	0	0.000314564	0	0
ASV4202	0	0	0.000314564	0	0	0
ASV5675	0	0	0	0	0.000314564	0
ASV2569	0	0.000314564	0	0	0	0
ASV1190	0.000117962	0	0	0	0	0
ASV2549	0	0.000235923	0	0	0	0
ASV4352	0	0	0.000196603	0	0	0
ASV7600	0	0	0	0	0	0
ASV4215	0	0	0.000235923	0	0	0
ASV4941	0	0	0	0	0	0
ASV1234	0.000157282	0	0	0	0	0
ASV2561	0	0.000235923	0	0	0	0
ASV7290	0	0	0	0.000117962	0	0
ASV9335	0	0	0	0	0	0
ASV6479	0	0	0	0	0	0
ASV1342	7.86E-05	0	0	0	0	0
ASV7594	0	0	0	0	0	0
ASV5672	0	0	0	0	0.000314564	0
ASV9336	0	0	0	0	0	0
ASV3669	0	0	0	0	0	0.000117962
ASV9330	0	0	0	0	0	0
ASV9319	0	0	0	0	0	0
ASV7035	0	0	0	0.000314564	0	0
ASV9334	0	0	0	0	0	0
ASV1215	7.86E-05	0	0	0	0	0
ASV5670	0	0	0	0	0.000275244	0
ASV4208	0	0	0.000235923	0	0	0
ASV4219	0	0	0.000196603	0	0	0
ASV1177	0.000157282	0	0	0	0	0
ASV4220	0	0	0.000235923	0	0	0
ASV4218	0	0	0.000235923	0	0	0
ASV1221	0.000117962	0	0	0	0	0
ASV6472	0	0	0	0	0	0
ASV8130	0	0	0	0	0	0
ASV1226	0.000117962	0	0	0	0	0
ASV6480	0	0	0	0	0	0
ASV4205	0	0	0.000275244	0	0	0
ASV8825	0	0	0	0	0	0
ASV1206	0.000117962	0	0	0	0	0
ASV7596	0	0	0	0	0	0
ASV4214	0	0	0.000275244	0	0	0
ASV7593	0	0	0	0	0	0
ASV9321	0	0	0	0	0	0
ASV1750	3.93E-05	0	0	0	0	0
ASV7602	0	0	0	0	0	0
ASV9341	0	0	0	0	0	0
ASV9325	0	0	0	0	0	0
ASV7179	0	0	0	0.000157282	0	0
ASV9329	0	0	0	0	0	0
ASV4211	0	0	0.000196603	0	0	0
ASV7599	0	0	0	0	0	0
ASV2877	0	0.000117962	0	0	0	0
ASV6474	0	0	0	0	0	0
ASV6471	0	0	0	0	0	0
ASV7589	0	0	0	0	0	0
ASV8823	0	0	0	0	0	0
ASV4942	0	0	0	0	0	0
ASV1205	3.93E-05	0	0	0	0	0
ASV8126	0	0	0	0	0	0
ASV1225	0.000117962	0	0	0	0	0
ASV8131	0	0	0	0	0	0
ASV5687	0	0	0	0	0.000275244	0
ASV7592	0	0	0	0	0	0
ASV1232	7.86E-05	0	0	0	0	0
ASV8204	0	0	0	0	0	0
ASV2988	0	7.86E-05	0	0	0	0
ASV6468	0	0	0	0	0	0
ASV3349	0	0	0	0	0	0.000314564
ASV6473	0	0	0	0	0	0
ASV9338	0	0	0	0	0	0
ASV7607	0	0	0	0	0	0
ASV3356	0	0	0	0	0	0.000314564
ASV1210	0.000157282	0	0	0	0	0
ASV9323	0	0	0	0	0	0
ASV1181	7.86E-05	0	0	0	0	0
ASV5686	0	0	0	0	0.000314564	0
ASV8129	0	0	0	0	0	0
ASV5748	0	0	0	0	0.000117962	0
ASV7595	0	0	0	0	0	0
ASV5671	0	0	0	0	0.000275244	0
ASV3362	0	0	0	0	0	0.000275244
ASV3705	0	0	0	0	0	0.000117962
ASV7041	0	0	0	0.000314564	0	0
ASV6460	0	0	0	0	0	0
ASV6462	0	0	0	0	0	0
ASV1182	0.000117962	0	0	0	0	0
ASV7070	0	0	0	0.000235923	0	0
ASV8831	0	0	0	0	0	0
ASV9337	0	0	0	0	0	0
ASV5682	0	0	0	0	0.000275244	0
ASV3138	0	3.93E-05	0	0	0	0
ASV4936	0	0	0	0	0	0
ASV1167	0.000157282	0	0	0	0	0
ASV1510	0	0	0	0	7.86E-05	0
ASV1194	0.000117962	0	0	0	0	0
ASV7667	0	0	0	0	0	0
ASV3740	0	0	0	0	0	7.86E-05
ASV6461	0	0	0	0	0	0
ASV1217	3.93E-05	0	0	0	0	0
ASV7605	0	0	0	0	0	0
ASV5674	0	0	0	0	0.000275244	0
ASV1480	0.000117962	0	0	0	0	0
ASV3365	0	0	0	0	0	0.000314564
ASV5679	0	0	0	0	0.000117962	0
ASV3359	0	0	0	0	0	0.000275244
ASV4206	0	0	0.000157282	0	0	0
ASV8128	0	0	0	0	0	0
ASV1233	7.86E-05	0	0	0	0	0
ASV7727	0	0	0	0	0	0
ASV7597	0	0	0	0	0	0
ASV8929	0	0	0	0	0	0
ASV1222	7.86E-05	0	0	0	0	0
ASV9322	0	0	0	0	0	0
ASV1315	3.93E-05	0	0	0	0	0
ASV4227	0	0	0.000235923	0	0	0
ASV1306	7.86E-05	0	0	0	0	0
ASV8147	0	0	0	0	0	0
ASV7631	0	0	0	0	0	0
ASV6485	0	0	0	0	0	0
ASV1312	3.93E-05	0	0	0	0	0
ASV9360	0	0	0	0	0	0
ASV5711	0	0	0	0	0.000235923	0
ASV5024	0	0	0	7.86E-05	0	0
ASV1284	7.86E-05	0	0	0	0	0
ASV7625	0	0	0	0	0	0
ASV7117	0	0	0	0.000157282	0	0
ASV6497	0	0	0	0	0	0
ASV7059	0	0	0	0.000157282	0	0
ASV9345	0	0	0	0	0	0
ASV3375	0	0	0	0	0	0.000235923
ASV3376	0	0	0	0	0	0.000275244
ASV4954	0	0	0	0	0	0
ASV8853	0	0	0	0	0	0
ASV5707	0	0	0	0	0.000275244	0
ASV4248	0	0	0.000196603	0	0	0
ASV3114	0	7.86E-05	0	0	0	0
ASV1320	3.93E-05	0	0	0	0	0
ASV4234	0	0	0.000196603	0	0	0
ASV8849	0	0	0	0	0	0
ASV1326	0.000196603	0	0	0	0	0
ASV4964	0	0	0	0	0	0
ASV3372	0	0	0	0	0	0.000275244
ASV8134	0	0	0	0	0	0
ASV9348	0	0	0	0	0	0
ASV9349	0	0	0	0	0	0
ASV3387	0	0	0	0	0	0.000275244
ASV2583	0	0.000235923	0	0	0	0
ASV4948	0	0	0	0	0	0
ASV1277	0.000117962	0	0	0	0	0
ASV2784	0	0.000157282	0	0.000117962	0	0
ASV5715	0	0	0	0	0.000235923	0
ASV4419	0	0	0.000157282	0	0.000117962	0
ASV1254	7.86E-05	0	0	0	0	0
ASV2686	0	0.000157282	0	0	0	0
ASV9353	0	0	0	0	0	0
ASV7052	0	0	0	0.000275244	0	0
ASV1287	7.86E-05	0	0	0	0	0
ASV2596	0	0.000235923	0	0	0	0
ASV1330	0.000117962	0	0	0	0	0
ASV1339	7.86E-05	0	0	0	0	0
ASV2115	3.93E-05	0	0	0.000196603	0	0
ASV6599	0	0	0	7.86E-05	0	0
ASV1317	7.86E-05	0	0	0	0	0
ASV8150	0	0	0	0	0	0
ASV4337	0	0	0.000157282	0	0	0
ASV3598	0	0	0	0	0	0.000157282
ASV8842	0	0	0	0	0	0
ASV2594	0	0.000196603	0	0	0	0
ASV8848	0	0	0	0	0	0
ASV3195	0	7.86E-05	0	0	0	0
ASV1340	3.93E-05	0	0	0	0	0
ASV2590	0	0.000235923	0	0	0	0
ASV2654	0	0.000196603	0	0	3.93E-05	0
ASV2595	0	0.000117962	0	0	0	0
ASV4242	0	0	0.000157282	0	0	0
ASV1242	0.000117962	0	0	0	0	0
ASV6488	0	0	0	0	0	0
ASV5706	0	0	0	0	0.000235923	0
ASV4970	0	0	0	0	0	0
ASV4429	0	0	0.000157282	0.000117962	0	0
ASV1300	3.93E-05	0	0	0	0	0
ASV7627	0	0	0	0	0	0
ASV4660	0	0	7.86E-05	0	0.000196603	0
ASV7623	0	0	0	0	0	0
ASV4239	0	0	0.000157282	0	0	0
ASV3394	0	0	0	0	0	0.000275244
ASV8838	0	0	0	0	0	0
ASV8145	0	0	0	0	0	0
ASV1257	7.86E-05	0	0	0	0	0
ASV9350	0	0	0	0	0	0
ASV1294	3.93E-05	0	0	0	0	0
ASV3105	0	7.86E-05	0	0	0	0.000196603
ASV1285	3.93E-05	0	0	0	0	0
ASV8144	0	0	0	0	0	0
ASV8834	0	0	0	0	0	0
ASV3680	0	0	0	0	0	0.000117962
ASV4247	0	0	0.000275244	0	0	0
ASV9344	0	0	0	0	0	0
ASV2943	0	3.93E-05	0.000157282	0	0	0
ASV2593	0	0.000235923	0	0	0	0
ASV1534	0	0	0	0	0	0
ASV4967	0	0	0	0	0	0
ASV9347	0	0	0	0	0	0
ASV7626	0	0	0	0	0	0
ASV6591	0	0	0	0.000117962	0	0
ASV2585	0	0.000235923	0	0	0	0
ASV2589	0	0.000157282	0	0	0	0
ASV8152	0	0	0	0	0	0
ASV9357	0	0	0	0	0	0
ASV4233	0	0	0.000235923	0	0	0
ASV7624	0	0	0	0	0	0
ASV6496	0	0	0	0	0	0
ASV6487	0	0	0	0	0	0
ASV5490	0	0	0	0	7.86E-05	0
ASV7628	0	0	0	0	0	0
ASV1269	0.000196603	0	0	0	0	0
ASV8846	0	0	0	0	0	0
ASV4973	0	0	0	0	0	0
ASV7055	0	0	0	0.000196603	0	0
ASV2577	0	0.000196603	0	0	0	0
ASV3473	0	0	0	0	0	0.000196603
ASV1319	3.93E-05	0	0	0	0	0
ASV3377	0	0	0	0	0	0.000275244
ASV7617	0	0	0	0	0	0
ASV1341	0.000117962	0	0	0	0	0
ASV4957	0	0	0	0	0	0
ASV1282	7.86E-05	0	0	0	0	0
ASV4232	0	0	0.000275244	0	0	0
ASV3400	0	0	0	0	0	0.000275244
ASV4245	0	0	0.000275244	0	0	0
ASV7049	0	0	0	0.000275244	0	0
ASV9355	0	0	0	0	0	0
ASV4949	0	0	0	0	0	0
ASV1325	7.86E-05	0	0	0	0	0
ASV7629	0	0	0	0	0	0
ASV4966	0	0	0	0	0	0
